,Compound,Date,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
7518,0.5859,2018-07-15 19:30:09,0.0,0.725,CNN,0.275,Key moments from France's electrifying World Cup final win https://t.co/umO1G6PVfX https://t.co/lqrY56Knnn,4999
7519,-0.7579,2018-07-15 19:15:11,0.349,0.534,CNN,0.117,The boys who were trapped in a Thai cave mourn the Navy SEAL who died during their rescue https://t.co/bM6XREMD3F https://t.co/7VtM9dDXEO,5000
7520,0.8519,2018-07-15 19:08:00,0.086,0.52,CNN,0.394,RT @cnnsport: Presidential seal of approval: Emmanuel Macron lets loose and celebrates #FRA's World Cup win: https://t.co/nuSIcTUHAv https:…,5001
7521,0.0,2018-07-15 19:00:08,0.0,1.0,CNN,0.0,"Secretary of State Mike Pompeo calls talks with North Korea on returning service members' remains ""productive""… https://t.co/kwFiDlAWEo",5002
7522,0.5859,2018-07-15 18:57:10,0.0,0.863,CNN,0.137,"RT @cnnsport: Didier Deschamps is just the third man to win the World Cup as both a player and a coach, following in the footsteps of Brazi…",5003
7523,-0.6249,2018-07-15 18:45:04,0.282,0.718,CNN,0.0,Israel's Prime Minister Benjamin Netanyahu says no ceasefire with Gaza if arson attacks continue… https://t.co/YJfSiWGm6z,5004
7524,0.0,2018-07-15 18:31:39,0.0,1.0,CNN,0.0,"RT @cnnsport: Before Paul Pogba's goal, a player hadn't scored from outside the box in a World Cup final for 36 years. 

Kylian Mbappé did…",5005
7525,-0.4019,2018-07-15 18:30:13,0.213,0.787,CNN,0.0,The new General Electric still faces many old problems https://t.co/0Nb4l1Kpv9 https://t.co/z5S1odMrrd,5006
7526,0.7351,2018-07-15 18:16:49,0.111,0.529,CNN,0.361,"RT @cnnsport: Joy and despair. 

France wins its second World Cup trophy ? https://t.co/wfhwpASrde https://t.co/fyyL9D93XX",5007
7527,0.0,2018-07-15 18:15:08,0.0,1.0,CNN,0.0,Former President Barack Obama is in Kenya for his sister's project. Then he's off to South Africa.… https://t.co/NgLPtwnfMz,5008
7528,0.0,2018-07-15 18:00:14,0.0,1.0,CNN,0.0,British Prime Minister Theresa May says President Trump advised her to sue the European Union… https://t.co/bJcfO2m6oj,5009
7529,0.0,2018-07-15 17:45:06,0.0,1.0,CNN,0.0,"Back with his son after 8 weeks, a migrant father tells separated families: ""Don't give up"" https://t.co/p4InGiqGcv https://t.co/zGOnvwZqzX",5010
7530,-0.3182,2018-07-15 17:30:14,0.187,0.813,CNN,0.0,Serena Williams sends a message to mothers after Wimbledon loss https://t.co/A2GS0uB9QD https://t.co/FJC0APJUuZ,5011
7531,-0.3818,2018-07-15 17:15:07,0.157,0.843,CNN,0.0,Why President Trump is the distraction Russian President Vladimir Putin needs https://t.co/sZ84yjZi9P | Analysis by… https://t.co/T8UD95PCx0,5012
7532,0.5719,2018-07-15 17:00:07,0.0,0.821,CNN,0.179,France wins the World Cup for the second time — overcoming Croatia in the highest-scoring final since 1966… https://t.co/8YXlU5mVBz,5013
7533,0.4404,2018-07-15 16:45:07,0.0,0.791,CNN,0.209,Why Kenyans are supporting Croatia in the World Cup final https://t.co/Q4oSqU1Vuu https://t.co/xCWF1nYhTM,5014
7534,-0.8225,2018-07-15 16:30:15,0.432,0.568,CNN,0.0,Two killed in Nicaragua during attack on university and church https://t.co/PaYVsdm9KS https://t.co/SwlWMkstou,5015
7535,-0.25,2018-07-15 16:15:05,0.12,0.8,CNN,0.08,"President Trump named the European Union, Russia and China as foes to the US, saying the EU has ""taken advantage of… https://t.co/4oulaFDK1l",5016
7536,0.0,2018-07-15 16:00:07,0.0,1.0,CNN,0.0,A federal judge has blasted a declaration from a senior official at the Department of Health and Human Services who… https://t.co/b3x294IZlX,5017
7537,-0.6597,2018-07-15 15:45:04,0.241,0.759,CNN,0.0,"Plagued by injury in recent years, Novak Djokovic cruised to his fourth Wimbledon title after defeating Kevin Ander… https://t.co/J0escZAiLM",5018
7538,0.4767,2018-07-15 15:30:11,0.0,0.78,CNN,0.22,"Why Google built an artificial intelligence lab in Accra, Ghana https://t.co/PpsPZbGGzK https://t.co/O89bbVpR7m",5019
7539,0.4939,2018-07-15 15:23:46,0.0,0.789,CNN,0.211,Will Uber's CEO still be able to save the brand's image? https://t.co/j0XtnyTXiA https://t.co/3krHUSBgw9,5020
7540,0.0772,2018-07-15 15:00:12,0.0,0.942,CNN,0.058,How do you remember the legacy of President George W. Bush? See how the challenges he faced defined a decade in a n… https://t.co/erBUPxttCA,5021
7541,0.7096,2018-07-15 14:30:13,0.0,0.772,CNN,0.228,"From the biggest street art party in Hong Kong to a community art tour, here are six Instagrammable ways to enjoy H… https://t.co/o5cQhyMSbh",5022
7542,0.34,2018-07-15 14:02:56,0.0,0.897,CNN,0.103,RT @CNNPolitics: CNN’s Jake Tapper explains that State of the Union invited and confirmed national security adviser John Bolton to come on…,5023
7543,0.0,2018-07-15 14:01:07,0.0,1.0,CNN,0.0,"A rare flood of desert rain has transformed a lake in Australia from an arid, salty basin to a spectacular, watery… https://t.co/XIwMrwYDRI",5024
7544,-0.3412,2018-07-15 13:31:00,0.131,0.869,CNN,0.0,It's not always easy going green. Starbucks and Nestlé customers embraced the brands' moves to environmentally-frie… https://t.co/esLhD2m3O2,5025
7545,0.0,2018-07-15 13:08:47,0.0,1.0,CNN,0.0,"Rep. Adam Schiff explains why he's calling for the Trump-Putin summit to be canceled: ""We don't need to ask Putin w… https://t.co/BJMF86EU5T",5026
7546,-0.5423,2018-07-15 13:01:08,0.211,0.717,CNN,0.072,A Florida man had a heart attack while laying sod in his front yard to avoid getting a fine from his homeowner's as… https://t.co/OViiP8HzGJ,5027
7547,0.0,2018-07-15 12:31:00,0.0,1.0,CNN,0.0,Starbucks is going strawless. The coffee company announced Monday that it will phase out plastic straws from all of… https://t.co/4PnjN5f34l,5028
7548,-0.5423,2018-07-15 12:01:05,0.2,0.8,CNN,0.0,"A flight from Hong Kong to the Chinese mainland suddenly lost air pressure and dropped nearly 20,000 feet because t… https://t.co/BBsCczJSWb",5029
7549,0.7351,2018-07-15 11:31:00,0.0,0.744,CNN,0.256,A rescue organization in the Turks and Caicos Islands finds good homes for stray potcake puppies -- and allows tour… https://t.co/GAOMaokzQl,5030
7550,-0.7964,2018-07-15 11:01:47,0.244,0.756,CNN,0.0,"Hawaii has become the first state in the US to ban the sale of sunscreens that can harm coral reefs. Banana Boat, C… https://t.co/eAWmWt80j4",5031
7551,0.7717,2018-07-15 10:31:00,0.0,0.642,CNN,0.358,There is now only one Blockbuster store left in the United States https://t.co/eVtGl3oeEq https://t.co/3txr2d7UAq,5032
7552,-0.5267,2018-07-15 10:01:42,0.159,0.841,CNN,0.0,A French bulldog named Darcy was given an oxygen mask on a JetBlue flight after showing signs of distress. Darcy's… https://t.co/l2X1AgX158,5033
7553,-0.34,2018-07-15 09:31:00,0.18,0.738,CNN,0.082,"Build-A-Bear was forced to turn customers away after an onslaught of people came to take advantage of its ""pay your… https://t.co/mR7je3dMgD",5034
7554,0.0,2018-07-15 09:00:05,0.0,1.0,CNN,0.0,"Democrats are releasing way more polls than Republicans. Here's what that could mean. https://t.co/50z1LGik2t | 
An… https://t.co/n5VcrRBw06",5035
7555,0.4215,2018-07-15 08:31:00,0.0,0.851,CNN,0.149,The first underwater museum in the United States has opened off the coast of northwest Florida… https://t.co/SKiVeXW9mo,5036
7556,0.4767,2018-07-15 08:00:05,0.0,0.78,CNN,0.22,Twitter suspends 2 accounts linked to Russian intelligence after hacking indictment https://t.co/wHdsGD7mig https://t.co/QEJtP2DHiR,5037
7557,0.0,2018-07-15 07:31:00,0.0,1.0,CNN,0.0,"For the first time, scientists have been able to trace the origins of a ghostly subatomic particle that traveled 3.… https://t.co/PmnXztGKBg",5038
7558,-0.4767,2018-07-15 07:00:08,0.205,0.795,CNN,0.0,Georgia woman arrested after cop appears to use coin flip app https://t.co/4yXyMQeLuK https://t.co/Q6w6m88yJx,5039
7559,0.0,2018-07-15 06:31:00,0.0,1.0,CNN,0.0,"Stitch Fix is tapping into the children's apparel market, launching subscription boxes with sizes 2T to 14. Founder… https://t.co/ByTYP3Cl3n",5040
7560,0.3818,2018-07-15 06:00:07,0.0,0.852,CNN,0.148,"Democratic Rep. Joyce Beatty dances to Drake's ""In My Feelings"" to promote millennial voting https://t.co/LkF2rbZ8Lm https://t.co/ggWr7B6m7j",5041
7561,0.0,2018-07-15 05:31:00,0.0,1.0,CNN,0.0,"Meet Care-E, the automated airport assistant that scans a boarding pass, carries luggage and guides passengers to t… https://t.co/E9ZgNpC9nc",5042
7562,-0.7506,2018-07-15 05:18:14,0.252,0.748,CNN,0.0,Protesters chanted and threw rocks at Chicago police after an officer shot and killed a man in the city's South Sid… https://t.co/LdeQEteIPM,5043
7563,0.7003,2018-07-15 05:00:09,0.0,0.463,CNN,0.537,How innovation helped save Detroit https://t.co/wb4xo6rauh https://t.co/ksAK3i5brH,5044
7564,0.1779,2018-07-15 04:31:00,0.0,0.928,CNN,0.072,These giant avocados are growing in Australia. Some have been known to weigh up to four pounds and are about five t… https://t.co/S2bC3f2grk,5045
7565,0.0,2018-07-15 04:00:20,0.0,1.0,CNN,0.0,Jean-Eric Vergne clinches Formula E title for France on Bastille Day https://t.co/pWLjjyntLm https://t.co/GcB98VZj4x,5046
7566,-0.2263,2018-07-15 03:30:10,0.101,0.899,CNN,0.0,The Trumps are spending the weekend at the President's golf resort in Scotland as UK protests continue… https://t.co/zKBcnxR6J0,5047
7567,0.0,2018-07-15 03:00:14,0.0,1.0,CNN,0.0,"Sandra Oh's Emmy nomination represents a new wave in Hollywood, writes Jeff Yang for @CNNOpinion… https://t.co/Uz55Lf7SlH",5048
7568,0.0,2018-07-15 02:30:04,0.0,1.0,CNN,0.0,Where is President Trump's Emmy nomination? https://t.co/mtWdel049f (via @CNNOpinion) https://t.co/y0VkQar9vs,5049
7569,-0.34,2018-07-15 02:00:05,0.226,0.66,CNN,0.113,Homeland Security Secretary Kirstjen Nielsen warns state officials that the threat from Russia targeting US electio… https://t.co/fnjed90PF5,5050
7570,0.0,2018-07-15 01:30:17,0.0,1.0,CNN,0.0,What do you remember about the time of 9/11? See how George W. Bush harnessed the mood of the nation in #2000sCNN t… https://t.co/j2lYKLwaKQ,5051
7571,-0.6705,2018-07-15 01:00:08,0.268,0.732,CNN,0.0,"NY Gov. Andrew Cuomo calls the Trump administration's spending to detain immigrant children ""shocking and irrespons… https://t.co/l8Y8t1VLwo",5052
7572,0.5574,2018-07-15 00:30:12,0.0,0.783,CNN,0.217,"From the Supreme Court to Russian indictments, relive this week in politics https://t.co/fFYGdL1CJW https://t.co/rCRbcCSdDx",5053
7573,0.0772,2018-07-15 00:00:04,0.0,0.909,CNN,0.091,Police departments across the country participate in the latest lip sync challenge https://t.co/R91Sp68qJU https://t.co/etNx934TMu,5054
8455,0.0,2018-07-22 00:35:05,0.0,1.0,Fox News,0.0,"JUST IN: California authorities responding to ‘active barricaded suspect’ at Trader Joe's, police say https://t.co/8o2bd7dmH3",5936
8456,0.4019,2018-07-22 00:32:39,0.0,0.803,Fox News,0.197,"Special Counsel Mueller subpoenas ""Manhattan Madam"" Kristin Davis in Russia probe https://t.co/w53hS6vFz7",5937
8457,0.6369,2018-07-22 00:28:05,0.0,0.766,Fox News,0.234,".@BillSpadea: ""A lot of mainstream Democrats feel like, 'Where's our party going? We're going to be in trouble.'""… https://t.co/fZDxNPyKeg",5938
8458,0.3818,2018-07-22 00:19:27,0.105,0.726,Fox News,0.169,".@Scaramucci: ""The best way to make change is if you've got something you're upset about, let's litigate it, let's… https://t.co/KMbXeLCuL2",5939
8459,-0.6369,2018-07-22 00:14:16,0.342,0.658,Fox News,0.0,Ohio restaurant cancels Sunday church discount after outrage from secular organization https://t.co/vfh1OTiv7H,5940
8460,-0.6369,2018-07-22 00:07:44,0.318,0.682,Fox News,0.0,Doomed duck boat set out in near-hurricane winds: NTSB https://t.co/GxGsS2YR3U,5941
8461,0.0,2018-07-22 00:05:32,0.0,1.0,Fox News,0.0,Lawmakers working to loosen recreational fishing restrictions https://t.co/Ib7RgVeENM,5942
8462,-0.5574,2018-07-21 23:57:57,0.205,0.795,Fox News,0.0,"Non-citizens, illegal immigrants now may register to vote in San Francisco school board elections… https://t.co/BoYkRey0Xr",5943
8463,0.0,2018-07-21 23:53:10,0.0,1.0,Fox News,0.0,".@danielhalper: ""What did Hillary Clinton stand for politically aside for herself— enriching herself?"" https://t.co/GbeTyetqwn",5944
8464,0.3612,2018-07-21 23:49:18,0.0,0.857,Fox News,0.143,"Missouri duck boat survivor claims captain told passengers they wouldn't 'need' life jackets, report says https://t.co/erdmYk3uGp",5945
8465,-0.6597,2018-07-21 23:45:44,0.286,0.714,Fox News,0.0,".@danielhalper on Mueller investigation: ""This investigation is a cancer on the administration."" https://t.co/XQHPfmAxJy",5946
8466,-0.5106,2018-07-21 23:43:16,0.302,0.531,Fox News,0.167,.@DrMarcSiegel: Killing of cardiologist who treated President George H.W. Bush robs us of a great healer https://t.co/TyehSOeQ3T,5947
8467,0.0,2018-07-21 23:38:00,0.0,1.0,Fox News,0.0,.@FBI releases Carter Page FISA documents https://t.co/hyS9QWbG6w,5948
8468,-0.5574,2018-07-21 23:33:31,0.265,0.735,Fox News,0.0,"Trump calls Cohen's taping of phone call 'inconceivable,' possibly illegal https://t.co/DsXMvZSiob",5949
8469,-0.6124,2018-07-21 23:25:33,0.357,0.643,Fox News,0.0,Intel leader Coats says he intended no disrespect to Trump https://t.co/1AxMmET4Az,5950
8470,0.0,2018-07-21 23:02:43,0.0,1.0,Fox News,0.0,"Today at OZY Fest, @HillaryClinton slammed @POTUS about his summit with Putin. https://t.co/ZVgIjGpKe4",5951
8471,0.0,2018-07-21 22:58:00,0.0,1.0,Fox News,0.0,"Leon Panetta: ""@POTUS for the first time has a meeting with Putin of Russia, and Russia is not our friend... If the… https://t.co/ghInVjTAOv",5952
8472,0.743,2018-07-21 22:50:07,0.0,0.73,Fox News,0.27,"Dr. David Jeremiah: Some say the greatest question in life is 'does God exist?' I say it's this one
https://t.co/bNVIGS0hu3",5953
8473,-0.5423,2018-07-21 22:45:10,0.304,0.696,Fox News,0.0,Teen Harassed in Seattle for Wearing 'MAGA' Hat https://t.co/zjXtsHnIvi,5954
8474,0.0,2018-07-21 22:45:00,0.0,1.0,Fox News,0.0,".@RepMcCaul: ""We need to call out Russia for what they did, and it can't happen again in the midterm elections comi… https://t.co/lpFr9CYgEo",5955
8475,0.0,2018-07-21 22:44:43,0.0,1.0,Fox News,0.0,RT @FoxBusiness: Rolls Royce designing its first flying taxi. https://t.co/HfKn0ZptU6,5956
8476,-0.4215,2018-07-21 22:41:37,0.174,0.826,Fox News,0.0,"JUST IN: Dan Coats statement: ""My admittedly awkward response was in no way meant to be disrespectful or criticize… https://t.co/ZwFXpdVyeR",5957
8477,-0.3804,2018-07-21 22:41:03,0.126,0.874,Fox News,0.0,".@NileGardiner: ""@POTUS should stand up very aggressively to Vladimir Putin when Putin comes onto U.S. soil, and Pu… https://t.co/yJhdoX5bWN",5958
8478,0.0,2018-07-21 22:39:00,0.0,1.0,Fox News,0.0,Rare summer nor'easter expected to pound NYC https://t.co/uPlrvxAz5A,5959
8479,-0.2062,2018-07-21 22:32:00,0.203,0.675,Fox News,0.122,".@AlanDersh: ""The special counsel is not interested either in Podesta or in Manafort. They're interested in @POTUS."" https://t.co/01Jih6ZIu5",5960
8480,0.0,2018-07-21 22:31:43,0.0,1.0,Fox News,0.0,"""Families Belong Together"" rally underway in Los Angeles; @Jeff_Journalist reports. https://t.co/ocvOH1QRAx",5961
8481,-0.4019,2018-07-21 22:27:01,0.162,0.838,Fox News,0.0,"Lou Holtz: Players 'Hurting the Future' by Kneeling for National Anthem Before NFL Games
https://t.co/pIhx0MCfV2",5962
8482,-0.2263,2018-07-21 22:23:52,0.16,0.84,Fox News,0.0,.@RepMaxineWaters Statement Regarding Los Angeles Protests at Her District Office. https://t.co/vFCrWNk3iB,5963
8483,-0.6908,2018-07-21 22:20:43,0.343,0.657,Fox News,0.0,"Judge rules against stripping convicted terrorist of US citizenship
https://t.co/FlhZFXkTdk",5964
8484,0.0,2018-07-21 22:17:00,0.0,1.0,Fox News,0.0,"""We're going to flip this seat red in November.""

Alexandria Ocasio-Cortez makes campaign trail gaffe.… https://t.co/PmdamJJHVZ",5965
8485,-0.5574,2018-07-21 22:14:26,0.247,0.753,Fox News,0.0,Why Rob Decker is on a mission to photograph every National Park https://t.co/gylAiMWp8H,5966
8486,0.0,2018-07-21 22:12:47,0.0,1.0,Fox News,0.0,".@NTSB: If anybody has video of the incident, email witness@ntsb.gov. https://t.co/kZesBWT8ON",5967
8487,0.0,2018-07-21 22:09:09,0.0,1.0,Fox News,0.0,"Earl Weener, @NTSB: Waves around boat were roughly 4 feet, some as high as 6. https://t.co/OW6bI1SXts",5968
8488,0.0,2018-07-21 22:08:10,0.0,1.0,Fox News,0.0,"Earl Weener, @NTSB: We've interviewed six passengers from boat, including the captain. https://t.co/X66xNujNGX",5969
8489,-0.4767,2018-07-21 22:03:16,0.134,0.866,Fox News,0.0,RIGHT NOW: Awaiting @NTSB news conference on duck boat accident - for full live coverage tune in to Fox News Channe… https://t.co/wlUHmutVsg,5970
8490,0.2495,2018-07-21 22:02:35,0.121,0.714,Fox News,0.165,"OPINION: Mr. Trump, government is not a one-man show. Trust your advisers and together you’ll be a YUGE success
https://t.co/cWwPU9FYpj",5971
8491,-0.3182,2018-07-21 22:01:15,0.187,0.813,Fox News,0.0,"Duck boat victims include 9 from one family, ship's driver, tourists
 https://t.co/vMin6fTuEL",5972
8492,-0.5106,2018-07-21 22:00:01,0.201,0.726,Fox News,0.073,".@kayleighmcenany: ""@NancyPelosi, @chuckschumer, the left want to see illegal immigrants enfranchised across the co… https://t.co/IB7uFS5wXf",5973
8493,-0.5423,2018-07-21 21:56:41,0.171,0.829,Fox News,0.0,".@michaelgwaltz: ""@POTUS rightly withdrew from the Iran deal. The Iranian economy is going from bad to worse."" https://t.co/4JjQETbXyf",5974
8494,-0.4804,2018-07-21 21:54:32,0.163,0.837,Fox News,0.0,"Jim Walsh: ""[North Korea] is less of a threat today than it was before the Singapore summit."" https://t.co/fbnlRbeeUo",5975
8495,-0.743,2018-07-21 21:53:33,0.24,0.76,Fox News,0.0,"Jim Walsh: ""North Korea continues to be a threat. It has nuclear weapons. It has missiles. It has chem and bio agen… https://t.co/WtBwbICCjY",5976
